City,osm_type,osm_id,@lon,@lat,place,name,name:en,name:zh,wikipedia,wikidata
New York City,node,2651270418,-74.0348267,40.713566,neighbourhood,Colgate Center,,,,
New York City,node,2675534121,-74.5195463,40.4309146,neighbourhood,Oakdale Village,,,,
New York City,node,2759964435,-74.2762288,40.9283632,neighbourhood,Old Wayne,,,,
New York City,node,2759964438,-74.2746623,40.916783,neighbourhood,Hoffman Grove,,,,
New York City,node,2760923528,-73.7507289,40.7762205,neighbourhood,Douglas Manor,,,,
New York City,node,2766754911,-73.6993795,40.8409806,neighbourhood,Mill Pond Acres,,,,
New York City,node,2836081095,-74.0227285,40.760688,neighbourhood,Lincoln Harbor,,,,
New York City,node,2946313743,-73.9944088,40.6604004,neighbourhood,South Slope,,,"en:South Slope, Brooklyn",
New York City,node,2962269956,-74.0036196,40.7092267,neighbourhood,Southbridge Towers,,,en:Southbridge Towers,
New York City,node,3103821579,-74.0880964,40.3771768,neighbourhood,The Village at Chapel Hill,,,,
New York City,node,3343148003,-74.007532,40.644337,neighbourhood,Sunset Park,,,,Q2270906
New York City,node,3393386188,-73.1888677,41.2284729,neighbourhood,Avalon Gates,,,,
New York City,node,3453379318,-73.9948021,40.6784201,neighbourhood,Carroll Gardens,,,,Q5046569
New York City,node,3726517123,-73.1074588,40.8237679,suburb,Lake Ronkonkoma,,,,
New York City,node,3738487820,-73.1728469,41.1937728,neighbourhood,Historic East Side,,,,
New York City,node,3744205466,-73.9767082,40.6557273,neighbourhood,Windsor Terrace,,,,Q8024714
New York City,node,3819344429,-74.2843059,41.011124,neighbourhood,DuPont Village,,,,
New York City,node,3932391515,-73.8499209,40.8189076,neighbourhood,Castle Hill,,,,Q3663079
New York City,node,4080383997,-74.0140597,40.6898707,neighbourhood,Nolan Park,,,,
New York City,node,4119657090,-73.0447094,41.2323273,neighbourhood,Milford Downtown,,,,
New York City,node,4120074197,-74.2598646,40.7426299,neighbourhood,Academy Heights,,,,
New York City,node,4186480287,-74.0654069,40.7394252,neighbourhood,Tonnelle Circle,,,,
New York City,node,4265454155,-74.0587124,40.1111487,suburb,Brielle Borough,,,"en:Brielle, New Jersey",
New York City,node,4330096221,-73.9104292,40.8762983,neighbourhood,Marble Hill,,,,Q1373472
New York City,node,4354973216,-73.9067979,40.6672357,neighbourhood,Brownsville,,,,Q991279
New York City,node,4354977229,-73.9124338,40.6757317,neighbourhood,Ocean Hill,,,,Q7076016
New York City,node,4367197907,-73.8768626,40.8772593,neighbourhood,Norwood,,,,Q14707120
Paris,node,148950780,2.3003827,48.8413705,suburb,15e Arrondissement,15th Arrondissement,,fr:15e arrondissement de Paris,
Paris,node,161608370,2.3329507,48.8504333,suburb,6e Arrondissement,6th Arrondissement,,fr:6e arrondissement de Paris,
Paris,node,175517170,2.3269591,48.8330589,suburb,14e Arrondissement,14th Arrondissement,,fr:14e arrondissement de Paris,
Paris,node,237417884,2.3445228,48.8460591,suburb,5e Arrondissement,5th Arrondissement,,fr:5e arrondissement de Paris,
Paris,node,237422047,2.3555829,48.8323973,suburb,13e Arrondissement,13th Arrondissement,,fr:13e arrondissement de Paris,
Paris,node,241092821,2.3223639,48.8842239,suburb,17e Arrondissement,17th Arrondissement,,fr:17e arrondissement de Paris,
Paris,node,241099674,2.3172611,48.8773158,suburb,8e Arrondissement,8th Arrondissement,,fr:8e arrondissement de Paris,
Paris,node,248177663,2.3201953,48.8570281,suburb,7e Arrondissement,7th Arrondissement,,fr:7e arrondissement de Paris,
Paris,node,250833571,2.5109894,48.8728781,suburb,Plateau d'Avron,,,,
Paris,node,252815182,2.3500629,48.8275867,neighbourhood,Butte aux Cailles,,,,
Paris,node,253456008,2.334396,48.8646144,suburb,1er Arrondissement,1st Arrondissement,,fr:1er arrondissement de Paris,
Paris,node,264913715,2.5737252,48.8718053,suburb,Alsace-Lorraine,,,,
Paris,node,265097200,2.5772099,48.8781899,suburb,Les Abbesses,,,,
Paris,node,265098187,2.5877671,48.8774053,suburb,Résistance,,,,
Paris,node,265169107,2.5938525,48.8714214,suburb,Belle-Île,,,,
Paris,node,265639634,2.5814757,48.8663402,suburb,Les Bords de Marne,,,,
Paris,node,265700550,2.5807461,48.868401,suburb,Victor Hugo,,,,
Paris,node,265711704,2.5839654,48.8724283,suburb,Pasteur,,,,
Paris,node,266114161,2.5815162,48.8843362,suburb,La Noue Brossard,,,,
Paris,node,266513252,2.580071,48.8888165,suburb,Le Clos-Roger,,,,
Paris,node,266594376,2.5977178,48.8909497,suburb,Madeleine-Tuilerie,,,,
Paris,node,266611541,2.5970024,48.8766771,suburb,Castermant,,,,
Paris,node,282366802,2.5870771,48.8402399,suburb,Cité Descartes,,,,
Paris,node,315474844,2.1568121,48.9024551,suburb,Les Hauts de Chatou,,,,
Paris,node,317476952,2.3464668,48.8900117,suburb,18e Arrondissement,18th Arrondissement,,fr:18e arrondissement de Paris,
Paris,node,318296664,2.137977,48.9281527,suburb,La Borde,,,,
Paris,node,318296677,2.1196619,48.9074603,suburb,Les Rabaux,,,,
Paris,node,321406195,2.1486996,48.9106479,suburb,Le Centre,,,,
Paris,node,330425199,2.2160121,48.8139596,suburb,Les Bruyères,,,,
Paris,node,331172243,2.2281028,48.7876528,suburb,Meudon-la-Forêt,,,,
Paris,node,334741045,2.2294675,48.7380339,neighbourhood,Les Graviers,,,,
Paris,node,365409417,2.5654491,48.8318496,neighbourhood,Les Richardets,,,,
Paris,node,415966655,2.4400456,48.900442,neighbourhood,La Folie,,,,
Paris,node,415971847,2.4126486,48.8840565,neighbourhood,Cité des Auteurs,,,,
Paris,node,416329942,2.4796719,48.9100254,neighbourhood,La Noue Caillet,,,,
Paris,node,517969463,2.2757648,48.8631709,suburb,16e Arrondissement,,,fr:16e arrondissement de Paris,
Paris,node,563960279,2.357946,48.774925,neighbourhood,Les Sorbiers,,,,
Paris,node,574727602,2.4177967,48.9113408,neighbourhood,Pont de Pierre,,,,
Paris,node,574777353,2.470472,48.9116982,neighbourhood,Cité de l'Abreuvoir,,,,
Paris,node,574822748,2.4327599,48.9089623,neighbourhood,Cité de l'Amitié,,,,
Paris,node,574823090,2.4340795,48.9107675,neighbourhood,Cité Henri Barbusse,,,,
Paris,node,574823655,2.438768,48.9108451,neighbourhood,Cité des Castors,,,,
Paris,node,574823972,2.4403237,48.9089412,neighbourhood,Cité de Normandie,,,,
Paris,node,574825324,2.4470828,48.9085041,neighbourhood,Cité Paul Vaillant Couturier,,,,
Paris,node,574825705,2.4509989,48.9072981,neighbourhood,Cité Pablo Picasso,,,,
Paris,node,574826808,2.4534129,48.9056973,neighbourhood,Cité Hector Berlioz,,,,
Paris,node,586871285,2.2546671,48.7654312,suburb,La Butte Rouge,,,,
Paris,node,740758305,2.5130174,48.792877,suburb,La Varenne Saint-Hilaire,,,,
Paris,node,762447932,2.444595,48.9081658,neighbourhood,Cité Paul Eluard,,,,
Paris,node,768593852,2.2008282,48.9448634,suburb,Le Plateau,,,,
Paris,node,837935030,2.4698945,48.8162292,neighbourhood,Vautier,,,,
Paris,node,938321858,2.360936,48.864212,suburb,3e Arrondissement,3rd Arrondissement,,fr:3e arrondissement de Paris,
Paris,node,938323516,2.3556193,48.8562021,suburb,4e Arrondissement,4th Arrondissement,,fr:4e arrondissement de Paris,
Paris,node,938334959,2.339962,48.876019,suburb,9e Arrondissement,9th Arrondissement,,fr:9e arrondissement de Paris,
Paris,node,938336881,2.35991,48.876106,suburb,10e Arrondissement,10th Arrondissement,,fr:10e arrondissement de Paris,
Paris,node,938338196,2.379703,48.858416,suburb,11e Arrondissement,11th Arrondissement,,fr:11e arrondissement de Paris,
Paris,node,938387959,2.3957517,48.8396154,suburb,12e Arrondissement,12th Arrondissement,,fr:12e arrondissement de Paris,
Paris,node,938394241,2.38436,48.889343,suburb,19e Arrondissement,19th Arrondissement,,fr:19e arrondissement de Paris,
Paris,node,938396405,2.398929,48.865042,suburb,20e Arrondissement,20th Arrondissement,,fr:20e arrondissement de Paris,
Paris,node,986823528,2.4750832,48.8246596,neighbourhood,Polangis,,,,
Paris,node,986924508,2.465163,48.8177065,neighbourhood,Paris,,,,
Paris,node,1300776937,2.5950909,48.902438,suburb,Les Coudreaux,,,,
Paris,node,1678472745,2.4615041,48.8170222,neighbourhood,Panoramis,,,,
Paris,node,1679953615,2.3408707,48.7708848,neighbourhood,Larue,,,,
Paris,node,1679968168,2.3629237,48.7670237,neighbourhood,Bretagne,,,,
Paris,node,1679970894,2.3612286,48.7761948,neighbourhood,La Saussaie,,,,
Paris,node,1800053310,2.1906139,48.8572583,suburb,Buzenval,,,,
Paris,node,1863573689,2.360742,48.8603823,suburb,Le Marais,,,,
Paris,node,1863664714,2.3415715,48.8867054,suburb,Montmartre,,,,
Paris,node,1863664715,2.3282995,48.8434755,suburb,Montparnasse,,,,
Paris,node,1863666222,2.3370861,48.8821842,suburb,Pigalle,,,,Q576507
Paris,node,2038017580,2.3420502,48.8487414,suburb,Quartier Latin,Latin Quarter,,,
Paris,node,2137503425,2.3337071,48.8544286,suburb,Saint-Germain-des-Prés,,,,
Paris,node,2140578004,2.385085,48.8717265,suburb,Belleville,,,,
Paris,node,2140595430,2.3486199,48.8681704,neighbourhood,Sentier,,,,
Paris,node,2140597251,2.347778,48.8621441,suburb,Les Halles,,,,
Paris,node,2141212990,2.3699734,48.8535713,suburb,Bastille,,,,
Paris,node,2141218571,2.3039046,48.8711561,suburb,Champs Élysées,,,,
Paris,node,2141387602,2.321457,48.8863552,suburb,Batignolles,,,,
Paris,node,2142316639,2.3324542,48.8707492,suburb,Opéra,,,,
Paris,node,2142322000,2.3635154,48.868001,suburb,République,,,,
Paris,node,2142377353,2.380847,48.8367988,suburb,Bercy,,,,
Paris,node,2142387526,2.3539386,48.8336415,suburb,Les Gobelins,,,,
Paris,node,2142394338,2.2667376,48.8477221,suburb,Auteuil,,,,
Paris,node,2142401571,2.2809828,48.8575047,suburb,Passy,,,,
Paris,node,2142414234,2.3522544,48.8853393,neighbourhood,La Goutte d'Or,,,,
Paris,node,2142739937,2.3516451,48.8605948,neighbourhood,Beaubourg,,,,
Paris,node,2142769871,2.3003828,48.8405799,suburb,Vaugirard,,,,
Paris,node,2143873485,2.290703,48.8465079,suburb,Grenelle,,,,
Paris,node,2143877660,2.3976375,48.8551451,suburb,Charonne,,,,
Paris,node,2143885542,2.3800721,48.8904889,suburb,La Villette,,,,
Paris,node,2143927022,2.3110933,48.8576442,suburb,Invalides,,,,
Paris,node,2143992989,2.3267975,48.827928,suburb,Alésia,,,,
Paris,node,2144014466,2.3081562,48.8796307,suburb,Monceau,,,,
Paris,node,2146848454,2.3448195,48.822703,neighbourhood,Cité florale,,,,
Paris,node,2147641769,2.3898241,48.8686092,neighbourhood,Ménilmontant,,,,
Paris,node,2155711675,2.3493707,48.8839388,neighbourhood,Barbès,,,,
Paris,node,2186435895,2.2324043,48.7350206,neighbourhood,Résidence du Parc des Érables,,,,
Paris,node,2311259836,2.3619391,48.8904375,suburb,La Chapelle,,,fr:Quartier de la Chapelle,
Paris,node,2479573746,2.4414893,48.9052444,neighbourhood,Cité Karl Marx,,,,
Paris,node,2556775907,2.4207791,48.8788967,neighbourhood,Résidence Jallancloud,,,,
Paris,node,2560000420,2.4440462,48.7182909,neighbourhood,Le Réveil Matin,,,,
Paris,node,2589671662,2.2419254,48.7388697,neighbourhood,Amblainvilliers,,,,
Paris,node,2621635049,2.475309,48.7516876,neighbourhood,Quartier des Temps Durables,,,,
Paris,node,2649494435,2.5386569,48.7282878,neighbourhood,La Justice,,,,
Paris,node,2649494453,2.5449882,48.7299683,neighbourhood,Les Fourneaux,,,,
Paris,node,2649494457,2.5478121,48.7307164,neighbourhood,Les Glaises,,,,
Paris,node,2649494460,2.5472044,48.7322979,neighbourhood,Les Graviers,,,,
Paris,node,2698473158,2.4187581,48.9188703,neighbourhood,Cité de la Résistance,,,,
Paris,node,2698475415,2.4202065,48.9210559,neighbourhood,Cité Gagarine,,,,
Paris,node,2698478025,2.4192195,48.9231214,neighbourhood,Avenir Parisien,,,,
Paris,node,2698481526,2.4347656,48.9162758,neighbourhood,Cité Gaston Roulaud,,,,
Paris,node,2698482406,2.4367719,48.9184685,neighbourhood,Petit Drancy,,,,
Paris,node,2698486819,2.4340789,48.9210065,neighbourhood,Cité du Petit Drancy,,,,
Paris,node,2698489350,2.4354844,48.9230016,neighbourhood,Résidence Faidherbe,,,,
Paris,node,2698498545,2.4313656,48.9261033,neighbourhood,Paris Campagne,,,,
Paris,node,2698507519,2.4280922,48.9288172,neighbourhood,Cité du Nord,,,,
Paris,node,2698514068,2.4272983,48.927062,neighbourhood,Cité Thaïs,,,,
Paris,node,2698541681,2.4451189,48.919801,neighbourhood,Drancy Centre,,,,
Paris,node,2698555422,2.4521616,48.9154666,neighbourhood,La Mare,,,,
Paris,node,2700344808,2.4678522,48.9172301,neighbourhood,Le Village Parisien,,,,
Paris,node,2700345417,2.4638611,48.9183722,neighbourhood,Cité Jules Auffret,,,,
Paris,node,2700345867,2.4675304,48.9186542,neighbourhood,Cité Marcel Cachin,,,,
Paris,node,2700346875,2.4581373,48.9204098,neighbourhood,La Muette,,,,
Paris,node,2700347717,2.4546772,48.9196131,neighbourhood,Cité de la Muette,,,,
Paris,node,2700350024,2.4584323,48.921291,neighbourhood,Résidence Les Érables,,,,
Paris,node,2700351226,2.4603206,48.9208257,neighbourhood,Résidence La Favorite,,,,
Paris,node,2700356983,2.4599129,48.9261128,neighbourhood,Cité des Coquelicots,,,,
Paris,node,2700363788,2.4476391,48.9236738,neighbourhood,Cité Paul Vaillant-Couturier,,,,
Paris,node,2700367122,2.4547201,48.9250273,neighbourhood,Les Oiseaux,,,,
Paris,node,2700379490,2.4501282,48.9348672,neighbourhood,L'Economie,,,,
Paris,node,2702963759,2.4412165,48.9157279,neighbourhood,Résidence Danielle Casanova,,,,
Paris,node,2703041293,2.4664044,48.9150855,neighbourhood,Cité de l'Abreuvoir,,,,
Paris,node,2703041753,2.4647849,48.9131606,neighbourhood,Cité de l'Abreuvoir,,,,
Paris,node,2704200218,2.4419472,48.9216461,neighbourhood,Cité-Jardin Jean Soubiran,,,,
Paris,node,2758466512,2.455062,48.9386961,neighbourhood,Cité Saint-Just,,,,
Paris,node,2758468128,2.4562207,48.9410569,neighbourhood,Cité Victor Hugo,,,,
Paris,node,2758470397,2.4510885,48.939805,neighbourhood,Résidence Jean Mermoz,,,,
Paris,node,2758472246,2.4507919,48.9422338,neighbourhood,Cité Jean-Pierre Timbaud,,,,
Paris,node,2789976684,2.345678,48.8940584,neighbourhood,Clignancourt,,,,
Paris,node,2789983153,2.3344767,48.8220971,neighbourhood,Montsouris,,,,
Paris,node,2789987755,2.4063236,48.8585673,neighbourhood,Saint-Blaise,,,,
Paris,node,2794587415,2.5841981,48.8466721,suburb,Bois de Grâce,,,,
Paris,node,2794587416,2.5798454,48.8527088,suburb,Ru du Nesles,,,,
Paris,node,2794587417,2.5908687,48.859511,suburb,Bords de Marne,,,,
Paris,node,2794587418,2.6014664,48.8529972,suburb,Centre Ville,,,,
Paris,node,2800991181,2.4478361,48.9451613,neighbourhood,Cité Marcel Alizard,,,,
Paris,node,2836827616,2.2968187,48.7176466,neighbourhood,Les Champarts,,,,
Paris,node,2838427648,2.2994288,48.7131497,neighbourhood,Les Quatre Fourchettes,,,,
Paris,node,2914389129,2.1528292,48.8371472,neighbourhood,Place Charles de Gaulle,,,,
Paris,node,2914629132,2.4431437,48.9179802,neighbourhood,Résidence du Square,,,,
Paris,node,2938113637,2.1834219,48.7791854,neighbourhood,Inovel Parc Sud,,,,
Paris,node,2970725478,2.1967392,48.8865236,neighbourhood,ZAC Sainte-Geneviève,,,,
Paris,node,3156324771,2.5069355,48.718812,suburb,Les Camaldules,,,,
Paris,node,3156324772,2.4964029,48.7215252,suburb,La Mare Armée,,,,
Paris,node,3156324774,2.4793247,48.7183705,neighbourhood,Le Picuré,,,,
Paris,node,3173037389,2.1239353,48.8343933,neighbourhood,Le Petit Parc,,,,
Paris,node,3173120959,2.1242312,48.8293229,neighbourhood,Résidence Georges V,,,,
Paris,node,3173206650,2.1262649,48.8285711,neighbourhood,Résidence Bagatelle,,,,
Paris,node,3173217613,2.1244179,48.8280554,neighbourhood,Résidence Breteuil,,,,
Paris,node,3173217614,2.1190395,48.8239563,neighbourhood,Résidence Maillot,,,,
Paris,node,3173217615,2.1208317,48.823347,neighbourhood,Résidence Saint-Michel,,,,
Paris,node,3194358989,2.1497427,48.8082433,neighbourhood,Résidence Henri Simon,,,,
Paris,node,3233138032,2.2219456,48.7316762,neighbourhood,Gommonvilliers,,,,
Paris,node,3245069464,2.2021796,48.7820018,neighbourhood,Résidence Excelmans,,,,
Paris,node,3245069465,2.1939258,48.7817466,neighbourhood,Résidence La Forêt,,,,
Paris,node,3245069466,2.199205,48.7803594,neighbourhood,Résidence La Plaine,,,,
Paris,node,3245069467,2.1939463,48.7807815,neighbourhood,Résidence Les Ailes,,,,
Paris,node,3245069468,2.2038026,48.7826724,neighbourhood,Résidence Les Bois,,,,
Paris,node,3245069469,2.198882,48.7818764,neighbourhood,Résidence Les Etangs,,,,
Paris,node,3245071221,2.1829695,48.7856701,neighbourhood,Résidence Parsifal,,,,
Paris,node,3296686770,2.1900178,48.8419441,neighbourhood,Clos de la Source,,,,
Paris,node,3337646096,2.4618986,48.9390373,neighbourhood,Cité Gabriel Péri,,,,
Paris,node,3387854326,2.4089581,48.8836184,neighbourhood,Cité-Jardin Henri Sellier,,,,
Paris,node,3387854329,2.404802,48.8832014,neighbourhood,Villa du Pré,,,,
Paris,node,3394653859,2.3024755,48.7288942,neighbourhood,ZA du Moulin de Massy,,,,
Paris,node,3452063220,2.3187265,48.7714277,neighbourhood,Les Castors de la Bièvre,,,,
Paris,node,3612667440,2.2257105,48.9122887,neighbourhood,Le Clos des Orchidées,,,,
Paris,node,3612667443,2.2028464,48.8861369,neighbourhood,Villa des Suisses,,,,
Paris,node,3733782319,2.309769,48.7301447,neighbourhood,Parc Silic,,,,
Paris,node,3775763692,2.3019762,48.7617723,neighbourhood,Quartier Jean Zay,,,,
Paris,node,3835169472,2.3434363,48.8626187,neighbourhood,Quartier des Halles,,,,
Paris,node,3870725355,2.2362135,48.8154104,neighbourhood,Les Buats,,,,
Paris,node,3873398268,2.2393012,48.8129907,neighbourhood,Les Châtelaines,,,,
Paris,node,3873398269,2.2391238,48.8141461,neighbourhood,Les Longs Réages,,,,
Paris,node,3873416058,2.2366659,48.8138785,neighbourhood,Les Mouchettes,,,,
Paris,node,3873416059,2.2480444,48.8120289,suburb,Le Val,,,,
Paris,node,3873416060,2.2524218,48.8150517,neighbourhood,Les Pucelles,,,,
Paris,node,3873416061,2.2536127,48.8110323,neighbourhood,Les Haies,,,,
Paris,node,3873416062,2.2507373,48.8091105,neighbourhood,Le Marais,,,,
Paris,node,3873416063,2.2496108,48.8122973,neighbourhood,L'Amandier,,,,
Paris,node,3873416064,2.2409575,48.8129459,neighbourhood,La Pointe,,,,
Paris,node,3873416065,2.2416012,48.814006,neighbourhood,Les Pointes,,,,
Paris,node,3873416066,2.2467081,48.8095828,neighbourhood,Les Fossés,,,,
Paris,node,3873416067,2.2512416,48.8116046,neighbourhood,La Roue,,,,
Paris,node,3873416068,2.2502545,48.8135973,neighbourhood,Les Mauduits,,,,
Paris,node,3873416069,2.2527758,48.8133712,neighbourhood,Les Mécardes,,,,
Paris,node,3873416070,2.242953,48.8055128,suburb,Fleury,,,,
Paris,node,3873458208,2.2494411,48.8161638,neighbourhood,Les Brillants,,,,
Paris,node,3873458209,2.2384571,48.8180748,suburb,Meudon-sur-Seine,,,,
Paris,node,3873458210,2.2425837,48.8178719,neighbourhood,Les Montalets,,,,
Paris,node,3873458211,2.2404779,48.8122603,neighbourhood,Le Pré aux Choux,,,,
Paris,node,3873458212,2.2434428,48.8153985,neighbourhood,Les Hautes Sorrières,,,,
Paris,node,3873458213,2.2426345,48.8133589,neighbourhood,Les Basses Sorrières,,,,
Paris,node,3873458214,2.2440721,48.8128997,neighbourhood,Les Galons,,,,
Paris,node,3873458215,2.2417064,48.8117092,neighbourhood,La Croix du Val,,,,
Paris,node,3873458216,2.2463445,48.8148335,neighbourhood,Les Morues,,,,
Paris,node,3873458217,2.2456637,48.8171753,neighbourhood,Les Lampes,,,,
Paris,node,3873458218,2.2394265,48.8168488,neighbourhood,Les Groues,,,,
Paris,node,3873458219,2.2351548,48.8206683,neighbourhood,La Verrerie,,,,
Paris,node,3873458220,2.2384218,48.8197605,neighbourhood,Les Rivières,,,,
Paris,node,3873458221,2.2359826,48.8172905,neighbourhood,Les Renaults,,,,
Paris,node,3873492487,2.2342655,48.8161283,neighbourhood,Les Jardies,,,,
Paris,node,3873492488,2.2314331,48.8168031,neighbourhood,Pin Moisy,,,,
Paris,node,3873492489,2.2275117,48.8187812,neighbourhood,Les Balysis,,,,
Paris,node,3873492490,2.2289493,48.8113984,neighbourhood,La Porte de Bel-Air,,,,
Paris,node,3873492491,2.2266426,48.813924,neighbourhood,Les Capucins,,,,
Paris,node,3873492492,2.2273293,48.8219353,neighbourhood,La Côte de la Verrerie,,,,
Paris,node,3873492493,2.2322055,48.8175129,neighbourhood,Les Pierres Blanches,,,,
Paris,node,3873492494,2.2288367,48.8162554,neighbourhood,La Bourgogne des Capucins,,,,
Paris,node,3873492495,2.2308805,48.819438,neighbourhood,Les Tybilles,,,,
Paris,node,3873492496,2.2328278,48.8117941,neighbourhood,Le Clos Madame,,,,
Paris,node,3873492497,2.2250923,48.8195899,suburb,Bellevue,,,,
Paris,node,3873492498,2.2303495,48.8126631,neighbourhood,Tivoli,,,,
Paris,node,3873492499,2.2318783,48.8149661,neighbourhood,Les Voisinoux,,,,
Paris,node,3873533952,2.2379692,48.8103825,neighbourhood,La Bourgogne,,,,
Paris,node,3873533953,2.2371804,48.7996844,neighbourhood,Le Parc de Chalais,,,,
Paris,node,3873533954,2.2427864,48.8088491,neighbourhood,Les Grimettes,,,,
Paris,node,3873533955,2.2403027,48.8096441,neighbourhood,La Maison Rouge,,,,
Paris,node,3873533956,2.2359093,48.8040512,neighbourhood,Derrière le Parc de Chalais,,,,
Paris,node,3873546358,2.2353854,48.8127315,neighbourhood,Le Potager,,,,
Paris,node,3873546359,2.2399701,48.8066304,neighbourhood,Les Ruisseaux,,,,
Paris,node,3873546361,2.2439988,48.8084394,neighbourhood,Les Larris,,,,
Paris,node,3873546362,2.2422071,48.806733,neighbourhood,Les Ménagères,,,,
Paris,node,3928856070,2.2236583,48.8328281,neighbourhood,Île Rocheler,,,,
Paris,node,3928856071,2.2233257,48.8256307,neighbourhood,Brimborion,,,,
Paris,node,3928856072,2.2238193,48.8227424,neighbourhood,Les Binelles,,,,
Paris,node,3928880497,2.2048789,48.8273493,neighbourhood,Le Clos Anet,,,,
Paris,node,3928880498,2.2057265,48.8264522,neighbourhood,Noiretier,,,,
Paris,node,3928880499,2.2038382,48.8285288,neighbourhood,Les Fontenelles,,,,
Paris,node,3928880500,2.2018104,48.8245808,neighbourhood,Les Closeaux,,,,
Paris,node,3928880501,2.1993643,48.8266497,neighbourhood,Les Jardies,,,,
Paris,node,3928880502,2.2003299,48.8290373,neighbourhood,Les Dames Marie,,,,
Paris,node,3928880503,2.2042566,48.8235566,neighbourhood,La Caille,,,,
Paris,node,3928880504,2.2022611,48.8268125,neighbourhood,Les Prés Verdy,,,,
Paris,node,3999278547,2.2984564,48.7377344,neighbourhood,Les Peupliers,,,,
Paris,node,4027868738,2.4318421,48.7841703,neighbourhood,Résidence Les Peupliers,,,,
Paris,node,4057178887,2.501809,48.8398685,suburb,Parc du Perreux,,,,
Paris,node,4078414750,2.3221174,48.7358575,neighbourhood,Résidence Val la Croix,,,,
Paris,node,4081421134,2.1837397,48.7548947,suburb,Val d'Albian,,,,
Paris,node,4092904895,2.2464801,48.783777,neighbourhood,La Cité de la Plaine,,,,
Paris,node,4274895688,2.3207123,48.7887005,neighbourhood,Cité-Jardins,,,,
Paris,node,4465066563,2.2306387,48.7325259,neighbourhood,Les Ruchères,,,,
Paris,node,4524775648,2.4359125,48.9029987,neighbourhood,Les Vieilles Vignes,,,,
Paris,node,4545578227,2.2412078,48.891008,suburb,La Défense,,,,
Paris,node,4547991872,2.2126347,48.7506153,neighbourhood,Le Hameau du Petit Bièvres,,,,
Phuket,node,31040694,98.3390847,7.8178617,suburb,ฉลอง,Chalong,,,
Phuket,node,313346979,98.2958328,7.8460075,suburb,กะรน,Karon,,,
Phuket,node,313347050,98.2837676,7.9561463,suburb,กมลา,Kamala,,,
Phuket,node,978976474,98.2996584,8.1708822,suburb,ไม้ขาว,Mai Khao,,,
Phuket,node,2079695941,98.2983685,7.8210348,suburb,หาดกะตะใหญ่,Kata Yai,,,
Phuket,node,2132175909,98.3527179,7.9831812,neighbourhood,ตะวันเพลส,Tawan Place,,,
Phuket,node,2420998961,98.3057706,7.7767879,suburb,หาดในหาน,Nai Harn,,,
Phuket,node,2420998962,98.3237002,7.7753559,suburb,ราไวย์,Rawai,,,
Phuket,node,2421003922,98.292826,8.0116924,suburb,บางเทา,,,,
Phuket,node,2421004322,98.2790818,7.9758217,suburb,Surin,,,,
Phuket,node,2421007678,98.278862,8.0593565,suburb,หาดในทอน,Nai Thon,,,
Phuket,node,2421007679,98.3005192,8.0921345,suburb,หาดในยาง,Nai Yang,,,
Phuket,node,2505472525,98.3004932,7.8074484,suburb,หาดกะตะน้อย,Kata Noi,,,
Rome,node,259729348,12.2145902,41.8773647,suburb,Maccarese,,,it:Maccarese,
Rome,node,259730830,12.2364493,41.8770052,suburb,Maccarese Scalo,,,,
Rome,node,259743445,12.2137847,41.8115053,suburb,Focene,,,it:Focene,
Rome,node,261418854,12.5199218,41.9931533,neighbourhood,Belpoggio,,,,
Rome,node,262113961,12.4219782,41.8359144,neighbourhood,Colle del Sole,,,,
Rome,node,262114529,12.4135124,41.8219011,neighbourhood,Parco de' Medici,,,,
Rome,node,262115845,12.4207166,41.8590052,neighbourhood,Casetta Mattei,,,,
Rome,node,262116141,12.4384677,41.8517373,neighbourhood,Parrocchietta,,,,
Rome,node,262143087,12.5473371,41.8437104,neighbourhood,Quarto Miglio,,,,
Rome,node,262147547,12.6106889,41.7769006,suburb,Cava dei Selci,,,it:Cava dei Selci,Q3215006
Rome,node,262154383,12.6160251,41.7671432,suburb,Frattocchie,,,it:Frattocchie,
Rome,node,262158334,12.6006317,41.7727162,suburb,Santa Maria delle Mole,,,it:Santa Maria delle Mole,
Rome,node,262161974,12.5412208,41.7778128,neighbourhood,Divino Amore,,,,
Rome,node,262568575,13.0012796,41.740759,suburb,Colleferro Scalo,,,it:Colleferro Scalo,
Rome,node,262901221,12.1933844,41.8531333,suburb,Fregene,,,it:Fregene,
Rome,node,264648240,12.4125315,41.8494838,neighbourhood,Corviale,,,it:Corviale (zona di Roma),
Rome,node,289685693,12.3433241,41.7882319,neighbourhood,Dragoncello,,,,
Rome,node,291909319,12.3548305,41.7638118,neighbourhood,Madonnetta,,,,
Rome,node,291909535,12.3699128,41.767739,neighbourhood,Axa,,,,
Rome,node,291909553,12.3780048,41.7755265,neighbourhood,Malafede,,,,
Rome,node,291910796,12.3777473,41.7954303,neighbourhood,Centro Giano,,,it:Centro Giano,Q3664707
Rome,node,291910811,12.3876474,41.7897199,neighbourhood,Casal Bernocchi,,,it:Casal Bernocchi,Q3661393
Rome,node,303910012,12.4693491,41.9499839,neighbourhood,Vigna Clara,,,,
Rome,node,311880128,12.6814313,41.9016636,neighbourhood,Villaggio Prenestino,,,it:Villaggio Prenestino,
Rome,node,311881317,12.6476956,41.8911372,neighbourhood,Colle Morfortani,,,it:Colle Monfortani,
