City,osm_type,osm_id,@lon,@lat,place,name,name:en,name:zh,wikipedia,"wikidata
",osm:logs,osm:wikidata,osm:wikipedia,osm:name,osm:name:en,osm:geometry,osm:name:zh,
Bangkok,node,1892801846,100.4500013,13.7201601,neighbourhood,ชุมชนเพชรเกษม 42,Chumchon Phet Kasem 42,,,,No wikidata/wikipedia,,,ชุมชนเพชรเกษม 42,Chumchon Phet Kasem 42,"{u'type': u'Point', u'coordinates': [100.4500013, 13.7201601]}",,
Bangkok,node,1987901686,100.675692,13.7776505,neighbourhood,สัมมากร,Sammakon,,,,No wikidata/wikipedia,,,สัมมากร,Sammakon,"{u'type': u'Point', u'coordinates': [100.675692, 13.7776505]}",,
Bangkok,node,1987901949,100.6787497,13.780193,neighbourhood,ริมสวน,Rim Suan,,,,No wikidata/wikipedia,,,ริมสวน,Rim Suan,"{u'type': u'Point', u'coordinates': [100.6787497, 13.780193]}",,
Bangkok,node,1992305776,100.5132976,13.6919852,neighbourhood,บางโคล่,Bang Khlo,,,Q15735839,Success,Q15735839,,บางโคล่,Bang Khlo,"{u'type': u'Point', u'coordinates': [100.5132976, 13.6919852]}",,
Bangkok,node,1992315713,100.5282107,13.6835718,neighbourhood,บางโพงพาง,Bang Phong Phang,,,,No wikidata/wikipedia,,,บางโพงพาง,Bang Phong Phang,"{u'type': u'Point', u'coordinates': [100.5282107, 13.6835718]}",,
Bangkok,node,1992315716,100.5104284,13.7077847,neighbourhood,วัดพระยาไกร,Wat Phraya Krai,,,Q15735841,Success,Q15735841,,วัดพระยาไกร,Wat Phraya Krai,"{u'type': u'Point', u'coordinates': [100.5104284, 13.7077847]}",,
Bangkok,node,2111822160,100.4439346,13.7662875,neighbourhood,Golden Heritage,,,,,No wikidata/wikipedia,,,Golden Heritage,,"{u'type': u'Point', u'coordinates': [100.4439346, 13.7662875]}",,
Bangkok,node,2111828265,100.4449268,13.7677416,neighbourhood,นุราสิริ ราชพฤกษ์,Busasiri  Ratchapruk,,,,No wikidata/wikipedia,,,นุราสิริ ราชพฤกษ์,Busasiri  Ratchapruk,"{u'type': u'Point', u'coordinates': [100.4449268, 13.7677416]}",,
Bangkok,node,2111828266,100.4442346,13.7596395,neighbourhood,ลดาวัลย์,Ladawan,,,,No wikidata/wikipedia,,,ลดาวัลย์,Ladawan,"{u'type': u'Point', u'coordinates': [100.4442346, 13.7596395]}",,
Bangkok,node,2111828267,100.4440575,13.7620884,neighbourhood,ชวนชื่น รีเจนท์,ChuanChuen Regent,,,,No wikidata/wikipedia,,,ชวนชื่น รีเจนท์,ChuanChuen Regent,"{u'type': u'Point', u'coordinates': [100.4440575, 13.7620884]}",,
Bangkok,node,2111828270,100.4454341,13.7627499,neighbourhood,พฤกษ์ภิรมย์ ราชพฤกษ์-สาทร,Prukpirom Ratchapruk-Sathon,,,,No wikidata/wikipedia,,,พฤกษ์ภิรมย์ ราชพฤกษ์-สาทร,Prukpirom Ratchapruk-Sathon,"{u'type': u'Point', u'coordinates': [100.4454341, 13.7627499]}",,
Bangkok,node,2111828273,100.4448354,13.77055,neighbourhood,Bangkok Boulevard,,,,,No wikidata/wikipedia,,,Bangkok Boulevard,,"{u'type': u'Point', u'coordinates': [100.4448354, 13.77055]}",,
Bangkok,node,2111828274,100.4454233,13.7619107,neighbourhood,ธีรินทร์ ราชพฤกษ์,Teerin-Ratchapruk,,,,No wikidata/wikipedia,,,ธีรินทร์ ราชพฤกษ์,Teerin-Ratchapruk,"{u'type': u'Point', u'coordinates': [100.4454233, 13.7619107]}",,
Bangkok,node,2203906793,100.4991592,13.7451513,neighbourhood,พาหุรัด,Phahurat,,,Q1122226,Success,Q1122226,,พาหุรัด,Phahurat,"{u'type': u'Point', u'coordinates': [100.4991592, 13.7451513]}",,
Bangkok,node,2203947173,100.5258288,13.7254965,neighbourhood,สีลม,Si Lom,,,Q15735677,Success,Q15735677,,สีลม,Si Lom,"{u'type': u'Point', u'coordinates': [100.5258288, 13.7254965]}",,
Bangkok,node,2203963656,100.5330851,13.745782,neighbourhood,สยาม,Siam,,,,No wikidata/wikipedia,,,สยาม,Siam,"{u'type': u'Point', u'coordinates': [100.5330851, 13.745782]}",,
Bangkok,node,2203974487,100.5650732,13.7338401,neighbourhood,สุขุมวิท,Sukhumvit,,,,No wikidata/wikipedia,,,สุขุมวิท,Sukhumvit,"{u'type': u'Point', u'coordinates': [100.5650732, 13.7338401]}",,
Bangkok,node,2313566422,100.5614449,13.7366488,neighbourhood,อโศก,Asok,,,,No wikidata/wikipedia,,,อโศก,Asok,"{u'type': u'Point', u'coordinates': [100.5614449, 13.7366488]}",,
Bangkok,node,2313566430,100.4975018,13.7458635,neighbourhood,บ้านหม้อ,Ban Mo,,,,No wikidata/wikipedia,,,บ้านหม้อ,Ban Mo,"{u'type': u'Point', u'coordinates': [100.4975018, 13.7458635]}",,
Bangkok,node,2313566433,100.5967453,13.8753824,neighbourhood,บางเขน,Bang Khen,,,Q806443,Success,Q806443,,บางเขน,Bang Khen,"{u'type': u'Point', u'coordinates': [100.5967453, 13.8753824]}",,
Bangkok,node,2313566436,100.5024955,13.7684267,neighbourhood,บางขุนพรหม,Bang Khun Phrom,,,,No wikidata/wikipedia,,,บางขุนพรหม,Bang Khun Phrom,"{u'type': u'Point', u'coordinates': [100.5024955, 13.7684267]}",,
Bangkok,node,2313566437,100.5237558,13.7474163,neighbourhood,เจริญผล,Charoen Phon,,,,No wikidata/wikipedia,,,เจริญผล,Charoen Phon,"{u'type': u'Point', u'coordinates': [100.5237558, 13.7474163]}",,
Bangkok,node,2313566439,100.5497467,13.7642364,neighbourhood,ดินแดง,Din Daeng,,,Q113560,Success,Q113560,,ดินแดง,Din Daeng,"{u'type': u'Point', u'coordinates': [100.5497467, 13.7642364]}",,
Bangkok,node,2313566441,100.516535,13.7378257,neighbourhood,หัวลำโพง,Hua Lamphong,,,,No wikidata/wikipedia,,,หัวลำโพง,Hua Lamphong,"{u'type': u'Point', u'coordinates': [100.516535, 13.7378257]}",,
Bangkok,node,2313566442,100.5755958,13.8397292,neighbourhood,แยกเกษตร,Kaset Junction,,,,No wikidata/wikipedia,,,แยกเกษตร,Kaset Junction,"{u'type': u'Point', u'coordinates': [100.5755958, 13.8397292]}",,
Bangkok,node,2313566443,100.5062096,13.744044,neighbourhood,คลองถม,Khlong Thom,,,Q475709,Success,Q475709,,คลองถม,Khlong Thom,"{u'type': u'Point', u'coordinates': [100.5062096, 13.744044]}",,
Bangkok,node,2313566444,100.5202859,13.7976127,neighbourhood,เกียกกาย,Kiak Kai,,,,No wikidata/wikipedia,,,เกียกกาย,Kiak Kai,"{u'type': u'Point', u'coordinates': [100.5202859, 13.7976127]}",,
Bangkok,node,2313566445,100.4932935,13.7386472,neighbourhood,กุฎีจีน,Kudi Chin,,,,No wikidata/wikipedia,,,กุฎีจีน,Kudi Chin,"{u'type': u'Point', u'coordinates': [100.4932935, 13.7386472]}",,
Bangkok,node,2313566446,100.5816329,13.8843541,neighbourhood,หลักสี่,Lak Si,,,Q1008352,Success,Q1008352,,หลักสี่,Lak Si,"{u'type': u'Point', u'coordinates': [100.5816329, 13.8843541]}",,
Bangkok,node,2313566447,100.5450896,13.7293398,neighbourhood,ลุมพินี,Lumphini,,,Q3440364,Success,Q3440364,,ลุมพินี,Lumphini,"{u'type': u'Point', u'coordinates': [100.5450896, 13.7293398]}",,
Bangkok,node,2313566448,100.5133508,13.7633742,neighbourhood,นางเลิ้ง,Nang Loeng,,,,No wikidata/wikipedia,,,นางเลิ้ง,Nang Loeng,"{u'type': u'Point', u'coordinates': [100.5133508, 13.7633742]}",,
Bangkok,node,2313566450,100.49351,13.7623811,neighbourhood,พระอาทิตย์,Phra Athit,,,,No wikidata/wikipedia,,,พระอาทิตย์,Phra Athit,"{u'type': u'Point', u'coordinates': [100.49351, 13.7623811]}",,
Bangkok,node,2313566451,100.5721035,13.7685179,neighbourhood,รัชดา,Ratchada,,,,No wikidata/wikipedia,,,รัชดา,Ratchada,"{u'type': u'Point', u'coordinates': [100.5721035, 13.7685179]}",,
Bangkok,node,2313566452,100.5405292,13.7455471,neighbourhood,ราชประสงค์,Ratchaprasong,,,Q1138282,Success,Q1138282,,ราชประสงค์,Ratchaprasong,"{u'type': u'Point', u'coordinates': [100.5405292, 13.7455471]}",,
Bangkok,node,2313566453,100.5318599,13.7532229,neighbourhood,ราชเทวี,Ratchathewi,,,Q999170,Success,Q999170,,ราชเทวี,Ratchathewi,"{u'type': u'Point', u'coordinates': [100.5318599, 13.7532229]}",,
Bangkok,node,2313566454,100.5223473,13.7796435,neighbourhood,ราชวัตร,Ratchawat,,,,No wikidata/wikipedia,,,ราชวัตร,Ratchawat,"{u'type': u'Point', u'coordinates': [100.5223473, 13.7796435]}",,
Bangkok,node,2313566455,100.5681089,13.8270285,neighbourhood,รัชโยธิน,Ratchayothin,,,,No wikidata/wikipedia,,,รัชโยธิน,Ratchayothin,"{u'type': u'Point', u'coordinates': [100.5681089, 13.8270285]}",,
Bangkok,node,2313566456,100.5363168,13.7290272,neighbourhood,ศาลาแดง,Sala Daeng,,,,Success,Q16648970,,ศาลาแดง,Sala Daeng,"{u'type': u'Point', u'coordinates': [100.5363168, 13.7290272]}",,
Bangkok,node,2313566457,100.5267902,13.7343702,neighbourhood,สามย่าน,Sam Yan,,,Q7408364,Success,Q7408364,,สามย่าน,Sam Yan,"{u'type': u'Point', u'coordinates': [100.5267902, 13.7343702]}",,
Bangkok,node,2313566458,100.5059444,13.7407482,neighbourhood,สำเพ็ง,Sampheng,,,,No wikidata/wikipedia,,,สำเพ็ง,Sampheng,"{u'type': u'Point', u'coordinates': [100.5059444, 13.7407482]}",,
Bangkok,node,2313566459,100.5417088,13.7700856,neighbourhood,สนามเป้า,Sanam Pao,,,Q1138282,Success,Q1138282,,สนามเป้า,Sanam Pao,"{u'type': u'Point', u'coordinates': [100.5417088, 13.7700856]}",,
Bangkok,node,2313566460,100.5014719,13.7522538,neighbourhood,เสาชิงช้า,Sao Chingcha,,,,No wikidata/wikipedia,,,เสาชิงช้า,Sao Chingcha,"{u'type': u'Point', u'coordinates': [100.5014719, 13.7522538]}",,
Bangkok,node,2313566461,100.5482566,13.7897734,neighbourhood,สะพานควาย,Saphan Khwai,,,Q7420952,Success,Q7420952,,สะพานควาย,Saphan Khwai,"{u'type': u'Point', u'coordinates': [100.5482566, 13.7897734]}",,
Bangkok,node,2313566462,100.5302755,13.7218913,neighbourhood,สาทร,Sathon,,,,Success,Q45744,,สาทร,Sathon,"{u'type': u'Point', u'coordinates': [100.5302755, 13.7218913]}",,
Bangkok,node,2313566463,100.5152069,13.729727,neighbourhood,สี่พระยา,Si Phraya,,,Q15735672,Success,Q15735672,,สี่พระยา,Si Phraya,"{u'type': u'Point', u'coordinates': [100.5152069, 13.729727]}",,
Bangkok,node,2313566465,100.5306977,13.8064298,neighbourhood,เตาปูน,Tao Pun,,,Q16734601,Success,Q16734601,,เตาปูน,Tao Pun,"{u'type': u'Point', u'coordinates': [100.5306977, 13.8064298]}",,
Bangkok,node,2313566466,100.4888347,13.7525853,neighbourhood,ท่าช้าง,Tha Chang,,,,No wikidata/wikipedia,,,ท่าช้าง,Tha Chang,"{u'type': u'Point', u'coordinates': [100.4888347, 13.7525853]}",,
Bangkok,node,2313566467,100.4891075,13.7557372,neighbourhood,ท่าพระจันทร์,Tha Phra Chan,,,Q6578846,Success,Q6578846,,ท่าพระจันทร์,Tha Phra Chan,"{u'type': u'Point', u'coordinates': [100.4891075, 13.7557372]}",,
Bangkok,node,2313566468,100.4910504,13.7457257,neighbourhood,ท่าเตียน,Tha Tien,,,,No wikidata/wikipedia,,,ท่าเตียน,Tha Tien,"{u'type': u'Point', u'coordinates': [100.4910504, 13.7457257]}",,
Bangkok,node,2313566469,100.494822,13.6951361,neighbourhood,ถนนตก,Thanon Tok,,,,No wikidata/wikipedia,,,ถนนตก,Thanon Tok,"{u'type': u'Point', u'coordinates': [100.494822, 13.6951361]}",,
Bangkok,node,2313566470,100.5235112,13.7562111,neighbourhood,อุรุพงษ์,Uruphong,,,,No wikidata/wikipedia,,,อุรุพงษ์,Uruphong,"{u'type': u'Point', u'coordinates': [100.5235112, 13.7562111]}",,
Bangkok,node,2313566471,100.5381109,13.7646269,neighbourhood,อนุสาวรีย์ชัยสมรภูมิ,Victory Monument,,,,No wikidata/wikipedia,,,อนุสาวรีย์ชัยสมรภูมิ,Victory Monument,"{u'type': u'Point', u'coordinates': [100.5381109, 13.7646269]}",,
Bangkok,node,2313566472,100.5020841,13.7457153,neighbourhood,วังบูรพา,Wang Burapha,,,,No wikidata/wikipedia,,,วังบูรพา,Wang Burapha,"{u'type': u'Point', u'coordinates': [100.5020841, 13.7457153]}",,
Bangkok,node,2313566473,100.4851144,13.7551801,neighbourhood,วังหลัง,Wang Lang,,,,No wikidata/wikipedia,,,วังหลัง,Wang Lang,"{u'type': u'Point', u'coordinates': [100.4851144, 13.7551801]}",,
Bangkok,node,2313566474,100.5032881,13.7642678,neighbourhood,วิสุทธิกษัตริย์,Wisutkasat,,,,No wikidata/wikipedia,,,วิสุทธิกษัตริย์,Wisutkasat,"{u'type': u'Point', u'coordinates': [100.5032881, 13.7642678]}",,
Bangkok,node,2313566475,100.5466538,13.7382238,neighbourhood,วิทยุ,Witthayu,,,,No wikidata/wikipedia,,,วิทยุ,Witthayu,"{u'type': u'Point', u'coordinates': [100.5466538, 13.7382238]}",,
Bangkok,node,2313566476,100.5218899,13.8223657,neighbourhood,วงศ์สว่าง,Wong Sawang,,,,No wikidata/wikipedia,,,วงศ์สว่าง,Wong Sawang,"{u'type': u'Point', u'coordinates': [100.5218899, 13.8223657]}",,
Bangkok,node,2313566477,100.5205074,13.7572748,neighbourhood,ยมราช,Yommarat,,,,No wikidata/wikipedia,,,ยมราช,Yommarat,"{u'type': u'Point', u'coordinates': [100.5205074, 13.7572748]}",,
Bangkok,node,2313566478,100.5159291,13.7484978,neighbourhood,ยศเส,Yotse,,,,No wikidata/wikipedia,,,ยศเส,Yotse,"{u'type': u'Point', u'coordinates': [100.5159291, 13.7484978]}",,
Bangkok,node,2418075349,100.3242011,13.7001042,suburb,อ้อมน้อย,Om Noi,,,,Success,Q13025345,,อ้อมน้อย,Om Noi,"{u'type': u'Point', u'coordinates': [100.3242011, 13.7001042]}",,
Bangkok,node,3010364199,100.7633393,13.8406246,neighbourhood,กฤษดานคร 25,Krit Da Nakhon 25,,,,No wikidata/wikipedia,,,กฤษดานคร 25,Krit Da Nakhon 25,"{u'type': u'Point', u'coordinates': [100.7633393, 13.8406246]}",,
Bangkok,node,3225238798,100.651278,13.7962527,neighbourhood,ชุมชนสันติอโศก,Chumchon Santi Asok,,,,No wikidata/wikipedia,,,ชุมชนสันติอโศก,Chumchon Santi Asok,"{u'type': u'Point', u'coordinates': [100.651278, 13.7962527]}",,
Bangkok,node,3226633439,100.3219167,13.55807,neighbourhood,Best Ocean Airpark & Golf,,,,,No wikidata/wikipedia,,,Best Ocean Airpark & Golf,,"{u'type': u'Point', u'coordinates': [100.3219167, 13.55807]}",,
Bangkok,node,3265832099,100.5129571,13.7340529,neighbourhood,ตลาดน้อย,Talat Noi,,,,No wikidata/wikipedia,,,ตลาดน้อย,Talat Noi,"{u'type': u'Point', u'coordinates': [100.5129571, 13.7340529]}",,
Bangkok,node,3278153567,100.4073108,13.9131512,neighbourhood,หมู่บ้านลุมพินี,Mu Ban Lumphini,,,,No wikidata/wikipedia,,,หมู่บ้านลุมพินี,Mu Ban Lumphini,"{u'type': u'Point', u'coordinates': [100.4073108, 13.9131512]}",,
Bangkok,node,3386108746,100.6688824,13.8214981,neighbourhood,หมู่บ้าน บางกอก บูเลอวาร์ด รามอินทรา,Bangkok Boulevard Ramintra,,,,No wikidata/wikipedia,,,หมู่บ้าน บางกอก บูเลอวาร์ด รามอินทรา,Bangkok Boulevard Ramintra,"{u'type': u'Point', u'coordinates': [100.6688824, 13.8214981]}",,
Bangkok,node,3497699969,100.5130353,13.7372252,neighbourhood,โอเดียน,Odeon,,,,No wikidata/wikipedia,,,โอเดียน,Odeon,"{u'type': u'Point', u'coordinates': [100.5130353, 13.7372252]}",,
Bangkok,node,3667984674,100.5705833,13.584621,neighbourhood,หมู่บ้านปิยะพัฒนา,Muban Pi Ya Phatthana,,,,No wikidata/wikipedia,,,หมู่บ้านปิยะพัฒนา,Muban Pi Ya Phatthana,"{u'type': u'Point', u'coordinates': [100.5705833, 13.584621]}",,
Bangkok,node,3667984776,100.57177,13.5817779,neighbourhood,โครงการเอื้ออาธรณ์ ซอยหมอบาง,Khrongkan Uea A Thon Soi Mo Bang,,,,No wikidata/wikipedia,,,โครงการเอื้ออาธรณ์ ซอยหมอบาง,Khrongkan Uea A Thon Soi Mo Bang,"{u'type': u'Point', u'coordinates': [100.57177, 13.5817779]}",,
Bangkok,node,3667994345,100.5763394,13.5866963,neighbourhood,หมู่บ้านเมืองป้อมปราการ,Muban Mueang Pomprakan,,,,No wikidata/wikipedia,,,หมู่บ้านเมืองป้อมปราการ,Muban Mueang Pomprakan,"{u'type': u'Point', u'coordinates': [100.5763394, 13.5866963]}",,
Bangkok,node,3805458803,100.4916674,13.8423324,neighbourhood,ท่าน้ำนนทบุรี,Nonthaburi Pier,,,,No wikidata/wikipedia,,,ท่าน้ำนนทบุรี,Nonthaburi Pier,"{u'type': u'Point', u'coordinates': [100.4916674, 13.8423324]}",,
Bangkok,node,3885693769,100.396137,13.7064716,neighbourhood,หมู่บ้านทิพธนา,Muban Thip Thana,,,,No wikidata/wikipedia,,,หมู่บ้านทิพธนา,Muban Thip Thana,"{u'type': u'Point', u'coordinates': [100.396137, 13.7064716]}",,
Bangkok,node,4138453160,100.793542,13.7202188,neighbourhood,Pruksa Ville 60,,,,,No wikidata/wikipedia,,,Pruksa Ville 60,,"{u'type': u'Point', u'coordinates': [100.793542, 13.7202188]}",,
Bangkok,node,4142529182,100.6049521,13.847692,neighbourhood,หมู่บ้านอารียา โมวา,Mu Ban Areeya Mova,,,,No wikidata/wikipedia,,,หมู่บ้านอารียา โมวา,Mu Ban Areeya Mova,"{u'type': u'Point', u'coordinates': [100.6049521, 13.847692]}",,
Bangkok,node,4252709894,100.5094814,13.8763833,neighbourhood,คิวบิส สนามบินน้ำ,,,,,No wikidata/wikipedia,,,คิวบิส สนามบินน้ำ,,"{u'type': u'Point', u'coordinates': [100.5094814, 13.8763833]}",,
Bangkok,node,4404513178,100.6422243,14.0540734,neighbourhood,หมู่บ้านธนาลักษณ์ 2,,,,,No wikidata/wikipedia,,,หมู่บ้านธนาลักษณ์ 2,,"{u'type': u'Point', u'coordinates': [100.6422243, 14.0540734]}",,
Bangkok,node,4404725082,100.6422966,14.0444501,neighbourhood,บ้าน บุณฑริก์,,,,,No wikidata/wikipedia,,,บ้าน บุณฑริก์,,"{u'type': u'Point', u'coordinates': [100.6422966, 14.0444501]}",,
Bangkok,node,4404731420,100.6424811,14.0312924,neighbourhood,บ้านสราญสิริ,,,,,No wikidata/wikipedia,,,บ้านสราญสิริ,,"{u'type': u'Point', u'coordinates': [100.6424811, 14.0312924]}",,
Bangkok,node,4404786473,100.6426683,14.0088908,neighbourhood,Pruksa Village 12,,,,,No wikidata/wikipedia,,,Pruksa Village 12,,"{u'type': u'Point', u'coordinates': [100.6426683, 14.0088908]}",,
Bangkok,node,4406016546,100.6634012,14.0343688,neighbourhood,หมู่บ้านอนันดา รังสิต-คลอง 3,,,,,No wikidata/wikipedia,,,หมู่บ้านอนันดา รังสิต-คลอง 3,,"{u'type': u'Point', u'coordinates': [100.6634012, 14.0343688]}",,
Bangkok,node,4406053008,100.6644254,14.011253,neighbourhood,Inizio 2 Rangsit Klong3 หมู่บ้าน,,,,,No wikidata/wikipedia,,,Inizio 2 Rangsit Klong3 หมู่บ้าน,,"{u'type': u'Point', u'coordinates': [100.6644254, 14.011253]}",,
Bangkok,node,4406053018,100.6635406,14.0141406,neighbourhood,หมู่บ้านฉัตรหลวง14,,,,,No wikidata/wikipedia,,,หมู่บ้านฉัตรหลวง14,,"{u'type': u'Point', u'coordinates': [100.6635406, 14.0141406]}",,
Bangkok,node,4406053022,100.6615984,13.9948469,neighbourhood,ภัสสร 4 รังสิต-นครนายก (Passorn 4 Rangsit-Nakornnayok),,,,,No wikidata/wikipedia,,,ภัสสร 4 รังสิต-นครนายก (Passorn 4 Rangsit-Nakornnayok),,"{u'type': u'Point', u'coordinates': [100.6615984, 13.9948469]}",,
Bangkok,node,4406069828,100.6644135,13.9977729,neighbourhood,Pruksa Village 9,,,,,No wikidata/wikipedia,,,Pruksa Village 9,,"{u'type': u'Point', u'coordinates': [100.6644135, 13.9977729]}",,
Bangkok,node,4406069833,100.6607211,13.9946942,neighbourhood,Pruksa Ville 16 Rangsit-Ongkarak,,,,,No wikidata/wikipedia,,,Pruksa Ville 16 Rangsit-Ongkarak,,"{u'type': u'Point', u'coordinates': [100.6607211, 13.9946942]}",,
